timestamp,tweet_text,username,all_hashtags,followers_count
2022-11-07 06:22:40+00:00,Barcelona are in advanced talks with Jorge Mendes to extend Alejandro Balde's contract until June 2027. 🔴🔵 [@NicoSchira]  #TheGoalpostNews #AlejandroBalde #Balde #FCB #FCBlive #FCBarcelona #Barcelona #Barca #Transfers #TransferNews #LaLiga https://t.co/k4FPNPEQcv,b'TGoalpost',"['TheGoalpostNews', 'AlejandroBalde', 'Balde', 'FCB', 'FCBlive', 'FCBarcelona', 'Barcelona', 'Barca', 'Transfers', 'TransferNews', 'LaLiga']",2238
2022-11-07 06:22:01+00:00,and he'll leave in 2023 every Barça legend is leaving 💙💔 I'm not alright  #FCBarcelona #Pique https://t.co/rLH7QWfebl,b'hiddenzzztwt',"['FCBarcelona', 'Pique']",174
2022-11-07 06:21:43+00:00,@FCBarcelona 2 am.. Just to watch terrorism 😩 https://t.co/EPav6IpuTt,b'Sagar301910',[],586
2022-11-07 06:21:23+00:00,@messistremist @FCBarcelona @JoanLaportaFCB What TF you are saying blud 😭😭,b'Ancaramessi005',[],114
2022-11-07 06:20:40+00:00,One of Barcelona's most loyal serving players and one of the most consistent defenders in World Football.  I got to see him play live next to the great Carlos Puyol at the Nou Camp in an 8-0 win in 2010 #Pique #Barca https://t.co/bQyKYAhFSQ,b'P_Roberts27',"['Pique', 'Barca']",75
2022-11-07 06:16:17+00:00,@FCBarcelona_es this bro too tall,b'danietheboy',[],1127
2022-11-07 06:15:51+00:00,"@FCBarcelona Why do Barca wants him as president?With all that shady negotiations that spawned the law Anti Pique in Spanish sports,As a footballer he was good bec he was part of an excellent team, as a businessman his methods led him to corruption, as a friend and husband exposed him as a 🐍",b'bitchiest_witch',[],31
2022-11-07 06:11:20+00:00,@goal @FCBarcelona @LaLiga your single again,b'E10006746',[],2
2022-11-07 06:08:26+00:00,@FCBarcelona Always be in our ♥,b'HossainFirdoush',[],2
2022-11-07 06:04:13+00:00,"This is ⁦@Arsenal⁩ these days, even ⁦@FCBarcelona⁩ fears to intervene 😂😂 https://t.co/flofwrj2OL",b'Ivans_DS',[],51
2022-11-07 06:00:00+00:00,"Although @FCBarcelona only landed @lewy_official this summer, it looks like they could already be preparing for life after him with one eye on @BlackYellow wonderkid Youssoufa Moukoko!  https://t.co/jBdRTFPOwg",b'ESPNAsia',[],63934
2022-11-07 05:59:15+00:00,@floraldream_ @FCBarcelona_es @sharon_068 Wrong. The girl is not in the video because she is the reason why Shaki is not there.,b'hindisilencio',[],189
2022-11-07 05:54:51+00:00,@hindisilencio @FCBarcelona_es @sharon_068 the girl is not in the video because she doesn't deserve it. if shakira was there she would be in first place,b'floraldream_',[],3
2022-11-07 05:52:36+00:00,"@FCBarcelona Legendary pique, we gonna miss u",b'JKuusang',[],3
2022-11-07 05:51:33+00:00,"#BrosMovie hot porny film in cinema mmmm and Halloween party, food time 4 week mmmm   #Pedri #PedriGonzalez #FCBarcelona   #walk #walking #strava #fitness https://t.co/AP0xon8WGZ",b'gstanescu84',"['BrosMovie', 'Pedri', 'PedriGonzalez', 'FCBarcelona', 'walk', 'walking', 'strava', 'fitness']",480
2022-11-07 05:51:25+00:00,"""To love is sometimes to let go""   Pique, we thank you for everything💙 https://t.co/lX5CzAWWPt",b'Oyester_lady',[],65
2022-11-07 05:48:30+00:00,@Hrithish11 @FCBarcelona We literally depend on lewa  That's the only way to score and chock on big games  It's inexcusable Y'all act like it's the injuries and players at fault To me everyone is the reason especially the manager,b'Shawn_FCB_WWE',[],322
2022-11-07 05:45:06+00:00,@goal @FCBarcelona @LaLiga Bro I am going to miss him a lot,b'ErikGonzalezcr3',[],1
2022-11-07 05:44:49+00:00,@Shawn_FCB_WWE @FCBarcelona I don't understand u at all...u r criticizing Xavi for what??? Playing Alonso when his other options  is Pique right after Milan game 🤣🤣🤣...bro watch our game and do some self analysis...just bcoz everyone is insulting Xavi on twitter dosent mean even u will jump on the cart🤣,b'Hrithish11',[],30
2022-11-07 05:43:03+00:00,@Shawn_FCB_WWE @FCBarcelona Gavi was was scoring under Koeman?? He has zero goals under him for God sake 🤣🤣... FDJ is playing the same...just his minutes got less... Xavi wanted Alonso to be a backup...not his fault that his first 4 choice CB get injured in middle  Dest 🤣...he dosent even start for milan,b'Hrithish11',[],30
2022-11-07 05:41:57+00:00,@floraldream_ @FCBarcelona_es @sharon_068 She was there but on the side as she should.,b'hindisilencio',[],189
2022-11-07 05:41:15+00:00,@FCBarcelona_es @hindisilencio @sharon_068  Hahaha where is his clara chia? She in the back like the place that she deserves,b'floraldream_',[],3
2022-11-07 05:39:56+00:00,@RafaelBorre99 @FCBarcelona @lewy_official You’re so obsessed with him. It’s fine 👍🏻,b'Ahmaduuuuuuuuu',[],131
2022-11-07 05:39:11+00:00,@FCBarcelona Ended!,b'meldoggos',[],272
2022-11-07 05:37:11+00:00,@FCBarcelona Fuking 2am,b'kousikbhowmikgg',[],1
2022-11-07 05:36:16+00:00,@FCBarcelona @lewy_official My best player,b'rango1105',[],4
2022-11-07 05:34:45+00:00,@FCBarcelona My Capitan.,b'FCB_EE',[],0
2022-11-07 05:34:28+00:00,Good-byes are always difficult 💔  #Messi𓃵 #Pique #iniesta #xavi #FCBarcelona https://t.co/nLfWp51xjY,b'waqar8bhatti',"['Messi𓃵', 'Pique', 'iniesta', 'xavi', 'FCBarcelona']",0
2022-11-07 05:34:17+00:00,"Comeback stronger, Mr. President. https://t.co/NlocviGHfK",b'Adiwir_',[],69
2022-11-07 05:34:08+00:00,"Phew, they were right. https://t.co/x4eWchykCg",b'JayRomee_',[],5820
2022-11-07 05:32:57+00:00,"@burnaculer @FCBarcelona Future Barca Pres: A footballer who has a law named after him Anti Pique clause in Spanish sports law for his shady negotiations as a businessman, a snake to his friend and ex partner. great!",b'bitchiest_witch',[],31
2022-11-07 05:30:00+00:00,Gerard Pique's emotional goodbye from FC Barcelona  Read the complete story at https://t.co/v9WNpsKUuX  #FIFA #FIFAWC #GerardPique #FCBarcelona #retirement #fyp #viral #sportsnews #entertainment #sports #football #soccer #FootballRover #OhSportsPH https://t.co/Ltk8G5ftHC,b'OhSportsPH',"['FIFA', 'FIFAWC', 'GerardPique', 'FCBarcelona', 'retirement', 'fyp', 'viral', 'sportsnews', 'entertainment', 'sports', 'football', 'soccer', 'FootballRover', 'OhSportsPH']",209
2022-11-07 05:29:48+00:00,@FCBarcelona_es You will be remembered  forever,b'SebastianOssom',[],10
2022-11-07 05:29:37+00:00,@realmadriden @FCBarcelona Just the beginning,b'DuduSeddudu',[],3
2022-11-07 05:29:32+00:00,Only if @FCBarcelona can sign a future striker such as @moukoko his a raw talent,b'shecee01',[],123
2022-11-07 05:26:33+00:00,@FCBarcelona_es Others are Like condoms https://t.co/sB81wMynJu,b'Im_skghosh',[],69
2022-11-07 05:23:55+00:00,@Hrithish11 @FCBarcelona I said no one improved  Gavi was scoring under koeman under Xavi he just presses  FDJ has actually gotten  Worse I understand defense but Xavi wanted  alonso  His the one starting busi  He let go of Dest  I want Xavi to succeed but let's not kiss his ass for no reason,b'Shawn_FCB_WWE',[],322
2022-11-07 05:16:08+00:00,Getting my Halloween decorations our is storage then onto my hookup in South County Dublin.    #Pedri #PedriGonzalez #FCBarcelona   #cycle #cycling #strava #fitness https://t.co/CwrQoHNYAP,b'gstanescu84',"['Pedri', 'PedriGonzalez', 'FCBarcelona', 'cycle', 'cycling', 'strava', 'fitness']",480
2022-11-07 05:12:59+00:00,@BarcaUniversal Balde better RB position than LB @FCBarcelona @barcacentre,b'arifpras21',[],0
2022-11-07 05:12:38+00:00,Dau fucker @JoanLaportaFCB @FCBarcelona https://t.co/O5NZUZlvRB,b'BengaluruFan',[],460
2022-11-07 05:10:51+00:00,@Cabron46800127 @messistremist @FCBarcelona @JoanLaportaFCB Stinky Shitty Low-Class Clownery house jajaja  The First thing they dud after messi left was hiring pedophile back to la masia director Ansu Fati 10 Director Abidal also left due to engagement with psg thuggers,b'JhTonguSanitzer',[],34
2022-11-07 05:06:36+00:00,@leelo5080 @xavisimons @PSV @FCBarcelona @realmadridfra Think hes kicked ass where he is pal Don't need barca clubs in debt as it is #badshout,b'Gypsyking66',['badshout'],2
2022-11-07 05:05:56+00:00,@goal @FCBarcelona @LaLiga Tell that to vini,b'Rehaan360R',[],8
2022-11-07 05:04:57+00:00,Hi club.. Hope you sink more @FCBarcelona @JoanLaportaFCB #Messi https://t.co/eeaTmTmktQ,b'BengaluruFan',['Messi'],460
2022-11-07 05:04:35+00:00,@messistremist @FCBarcelona @JoanLaportaFCB Messi went on to join other club...you cant legally put a player's picture who plays for another club.Pique is still with the squad and can play the other game.,b'Cabron46800127',[],171
2022-11-07 05:04:20+00:00,@FCBarcelona_es Unbelievable performance  #GFvip #KingandPrince #NCT127_NEOCITY_THE_LINK_BKK,b'Hello_RadhikaJi',"['GFvip', 'KingandPrince', 'NCT127_NEOCITY_THE_LINK_BKK']",1707
2022-11-07 05:03:47+00:00,@FCBarcelona_es You won it all,b'alexcruzbaby',[],73
2022-11-07 05:00:12+00:00,@FCBarcelona @lewy_official Doski keep it to the end,b'ibrahim90759539',[],0
2022-11-07 04:59:07+00:00,"@Adi_F92010 @Piirtzy @FCBarcelona Musiala is only 19 years old and everything seems to indicate that he will be the future Thomas Müller of Bayern and the German national team, so if Müller is your daddy now Musiala will be in the future.",b'JorgeChief21',[],3
2022-11-07 04:58:05+00:00,@FCBarcelona @3gerardpique Thanks ♥️,b'Abdalla95524326',[],5
2022-11-07 04:55:15+00:00,@FCBarcelona_es We'll love you more Pique,b'MarrimeDanny',[],2
2022-11-07 04:55:06+00:00,@FCBarcelona emotional moment is knowing that you are going to play the Europa League thanks to my favorite team who is your daddy Bayern Munich.,b'JorgeChief21',[],3
2022-11-07 04:49:43+00:00,@FCBarcelona Turns out it wasn't,b'RM_WallyT',[],1019
